Name;Status;Kreis;Einwohner
Werth;Siedlung;Städteregion Aachen;940
Werth;Siedlung;Borken;1.840
Werther (Westf.);Siedlung;Gütersloh;8.140
Werthhoven;Siedlung;Rhein-Sieg-Kreis;950
Weseke;Siedlung;Borken;4.310
Wesel;Siedlung;Wesel;45.800
Weslarn;Siedlung;Soest;800
Wesseling;Siedlung;Rhein-Erft-Kreis;31.000
Westbarthausen;Siedlung;Gütersloh;540
Westbevern-Dorf;Siedlung;Warendorf;1.350
Westbevern-Vadrup;Siedlung;Warendorf;1.420
Westenfeld;Siedlung;Hochsauerlandkreis;870
Westenholz;Siedlung;Paderborn;2.270
Westerenger;Siedlung;Herford;3.600
Westerkappeln;Siedlung;Steinfurt;5.960
Westerwiehe;Siedlung;Gütersloh;1.430
Westfeld;Siedlung;Hochsauerlandkreis;800
Westheim;Siedlung;Hochsauerlandkreis;1.670
Westhofen;Siedlung;Unna;5.070
Westkirchen;Siedlung;Warendorf;2.080
Westönnen;Siedlung;Soest;2.280
Westorf;Siedlung;Lippe;750
Wetten;Siedlung;Kleve;1.610
Wetter (Ruhr);Siedlung;Ennepe-Ruhr-Kreis;20.200
Wettringen;Siedlung;Steinfurt;5.350
Wevelinghoven;Siedlung;Rhein-Kreis Neuss;6.510
Wewelsburg;Siedlung;Paderborn;2.060
Wewer;Siedlung;Paderborn;6.720
Weyer;Siedlung;Euskirchen;770
Wiblingwerde;Siedlung;Märkischer Kreis;900
Wickede (Ruhr);Siedlung;Soest;9.020
Wickrathberg;Siedlung;Mönchengladbach;2.130
Widdeshoven;Siedlung;Rhein-Kreis Neuss;610
Wiedenest - Pernze;Siedlung;Oberbergischer Kreis;3.800
Wiehl;Siedlung;Oberbergischer Kreis;9.680
Wiemeringhausen;Siedlung;Hochsauerlandkreis;700
Wilberhofen (Sieg);Siedlung;Rhein-Sieg-Kreis;840
Wildbergerhütte;Siedlung;Oberbergischer Kreis;2.100
Wilden;Siedlung;Siegen-Wittgenstein;1.530
Wildenrath;Siedlung;Heinsberg;1.510
Wilgersdorf;Siedlung;Siegen-Wittgenstein;2.780
Willebadessen;Siedlung;Höxter;3.020
Willich;Siedlung;Viersen;20.700
Wilnsdorf;Siedlung;Siegen-Wittgenstein;3.140
Winden;Siedlung;Düren;2.670
Windflöte;Siedlung;Bielefeld;4.110
Windhausen;Siedlung;Olpe;590
Windheim;Siedlung;Minden-Lübbecke;1.410
Wingeshausen;Siedlung;Siegen-Wittgenstein;1.170
Winnekendonk;Siedlung;Kleve;3.100
Winterberg;Siedlung;Hochsauerlandkreis;4.100
Winterscheid;Siedlung;Rhein-Sieg-Kreis;1.510
Winzermark;Siedlung;Ennepe-Ruhr-Kreis;1.700
Wipperfeld;Siedlung;Oberbergischer Kreis;960
Wipperfürth;Siedlung;Oberbergischer Kreis;11.700
Wissel;Siedlung;Kleve;1.920
Wissentrup - Kachtenhauserheide;Siedlung;Lippe;2.620
Wissersheim;Siedlung;Düren;880
Wißkirchen - Euenheim;Siedlung;Euskirchen;2.110
Witten;Siedlung;Ennepe-Ruhr-Kreis;67.700
Witzhelden;Siedlung;Rheinisch-Bergischer Kreis;3.360
Wöbbel;Siedlung;Lippe;960
Woffelsbach;Siedlung;Städteregion Aachen;540
Wollersheim;Siedlung;Düren;610
Wolperath;Siedlung;Rhein-Sieg-Kreis;1.280
Wormeln;Siedlung;Höxter;600
Wormersdorf;Siedlung;Rhein-Sieg-Kreis;2.970
Worringen;Siedlung;Köln;12.800
Wülfer;Siedlung;Lippe;960
Wulferhook;Siedlung;Coesfeld;600
Wülfrath;Siedlung;Mettmann;16.800
Wülscheid;Siedlung;Rhein-Sieg-Kreis;750
Wuppertal;Siedlung;Wuppertal;335.600
Würdinghausen;Siedlung;Olpe;950
Würgassen;Siedlung;Höxter;1.770
Würgendorf;Siedlung;Siegen-Wittgenstein;1.590
Würm;Siedlung;Heinsberg;1.190
Würselen;Siedlung;Städteregion Aachen;36.200
Wüsten;Siedlung;Lippe;2.940
Xanten;Siedlung;Wesel;10.600
Ziegwebersberg;Siedlung;Rheinisch-Bergischer Kreis;790
Zingsheim;Siedlung;Euskirchen;790
Zons;Siedlung;Rhein-Kreis Neuss;5.120
Zülpich;Siedlung;Euskirchen;6.790
Zurstraße;Siedlung;Ennepe-Ruhr-Kreis;650
Züschen;Siedlung;Hochsauerlandkreis;1.610
Zweifall;Siedlung;Städteregion Aachen;1.990
